rating,text,title,user/userLocation/name,user/userLocation/shortName,user/username,publishedDate
5,"Excellent drinks prepared by Bartek, paired with detailed explanation of stories and inspirations behind their creation. 
We will definitely visit again.",Excellent experience,,,tobiaszz2023,2023-05-17
5,A wonderful time spent in nice company. Batman Michał has great knowledge and made our time very pleasant,Saturday Cocktail,,,Mrocznyptys,2023-05-13
5,"Our bartender Miki did great job with the mixing and drink explanations, along that there were cool anecdotes. Overall drinks are unusual with rare ingredients and stuff you never heard of. Pretty cool stuff.",Great Drink Selection,,,_ukaszw975,2023-05-12
5,Awesome cocktails servers by Miki who is top tier bartender. Every cocktail was well described and prepared. 5 ⭐️ well deserved! We will be back for sure!,Miki top tier bartender!,"Gdansk, Poland",Gdansk,574wojciechj,2023-05-12
5,"The bartender named Bart is a professional in his field, he knows how to perfectly recommend how to drink and what to drink, a professional in his field.
I am delighted with how he makes a cocktail just super. I'm just delighted.
I am very happy.","Great, ",,,b0bures,2023-05-09
5,"My girlfriend and I went on a wonderful tasting journey through the world of whiskey and amazingly composed drinks, led by a perfectly prepared, professional bartender, Michał, and his assistant, Mikołaj. I definitely recommend the restaurant/cocktail bar ""Elixir"", which is not only well stocked with good alcohol, but also creates its own ""elixirs"" ingredients that give individual drinks an endemic taste and, therefore, a unique experience. ",Whiskey and cocktail tasting,,,577krystianf,2023-05-07
5,"My wife and I attended a bartending course. Very cool, new experience! The bartender, Michał, has extensive knowledge of the process and types of drinks and alcohols and is able to convey this knowledge. We highly recommend it!",We highly recommend it!,"Gdansk, Poland",Gdansk,216konradb,2023-05-07
5,"Extravagant and unusual flavors. Cocktails and service at the highest world level! Mr. Kacper did wonders on the bar during the tasting, while Ms. Paulina supplemented the dishes with stories related to them!","Objectively, one of the best tastings of my life",,,F9810TObartoszg,2023-05-06
5,"Very pleasant atmosphere and amazing service, especially Kacper and Paulina! Great commitment to the project and exemplary contact with clients :)",An amazing experience,World,World,martynat417,2023-05-06
5,"Delicious, original signature drinks, nice atmosphere and extremely friendly service! The bartender, Michał, made the entire stay pleasant with interesting conversations :)",Fantastic unique drinks,,,Y7077HQpiotrs,2023-04-28
5,"Great atmosphere, Mr. Michał talked interestingly about drinks and you could see his passion and great knowledge on this topic. A great place to spend an evening with friends",The old man and the sea 👌,,,M4278NYgabrielk,2023-04-28
4,"An unusual place. It combines original, very tasty and unusual drinks with food. My companion chose the vegan menu, and I chose the classic menu. She took the non-alcoholic pairing, and I did the opposite. In principle, one could comment that there is nothing to criticize, but at the same time it is difficult to howl with delight when it does not delight. The drinks are excellent! There was a long wait for the food, but it was ok - cakes and flowers beautifully painted on the plate and that's it. 
The decor is excellent, the service is discreet, the prices are more than dignified. what more could you want? Probably just to make it tasty and filling. The food was very disappointing for both of us. It would have been a 3 for the food, but the drinks were a 5 and it went up to 4.
Summary: the taste gap between the bar and the kitchen.","It's worth drinking, but it's not worth eating","Warsaw, Poland",Warsaw,Guide04546730676,2023-04-26
5,"Attracted by recommendation of our friends we have visited Eliksir restaurant in Gdańsk praised for its exceptional taste and quality of food. We have decided to try Eliksir’s degustative spring’s menu composed of five dishes followed by a desert. Selection of meals was to some extent surprising (sour cabbage soup vs deer carpaccio) but all tasted amzing.    
It was served during over 2h long culinary journey supported with the interesting narrative from restaurant’s staff about food being served. 
Food was accompanied by a carefully curated selection drinks paired with the menu. We really liked “Peasants” (“Chłopi”) drink with perfect and too some extent unexpected mix of vodka, tomato-sloe juice and vegetable bitters .
I really appreciated the attention to detail in the presentation and preparation of each dish provided by very competnet waitress Paulina (very competent, hospitable and kind by the way). Summing up if You look for a memorable dining experience in Gdańsk then Eliksir restaurant is highly recommended for You.",Adventure,,,60jolantam,2023-04-24
5,"Great service. Immediately after entering, we were shown around the restaurant. When ordering and serving the dishes, the waiter serving us (Szymon) talked great about everything and was at our disposal. Food, drinks and service at the highest level!",The best place on the map of Tricity restaurants,"Gdansk, Poland",Gdansk,503_ukaszw,2023-04-22
5,"Bartender Michał led us through a cocktail tasting. Delicious drinks, lots of choice. I recommend this place",Tasting,"Gdansk, Poland",Gdansk,U5668MQroberto,2023-04-22
5,"Nice restaurant, food is amazing. Good service, waitress Paulina explained all dishes. I will come back for new menu..",Amazing food experience,,,annasP6803AG,2023-04-21
5,Thank you Alex for excellent drink tasting! Every flavors from books but this Little prince was the best - That for sure. Also great meals.,Great drinks and meals,,,wiktorm381,2023-04-20
5,"An amazing culinary experience. A wonderful dinner full of surprises. Cocktail tasting at the bar by Alex is a great experience, great flavors and great fun. A place where we come back for surprises! ",Tasting,,,39lucynap,2023-04-16
5,"Amazing flavors, very nice service, the tasting menu - first class, and tasting the drinks with Alex - an unforgettable experience. I recommend it to all seekers of good taste and fun.",Fun with cocktails,,,Cruiser07673294082,2023-04-16
5,"After a great tasting in the restaurant and great service, we went to the bar where Alex created some great drinks for us. An evening that's hard to forget.",Tasting,,,OZIIZO3,2023-04-16
5,"We came here spontanously - and we didn’t regret that a slightest bit! 
Wonderful atmosphere and service. 

Huge thanks to Mr. Grzegorz for most delightful cocktail experience. It was a wonderful tasting adventure with superb guidance by the mentioned bartender (awesome guy, seriously!)

We wholeheartedly reccomend to everyone aiming to explore new flavours and spending a greatly pleasant time. 

We will be back! Expect us! :) 

 

",Excellent cocktail experience ✨,"Gdansk, Poland",Gdansk,bart_omiejm484,2023-04-14
2,"We chose the 7 course tasting menu with cocktails. The food was good but not overwhelming. The cocktails were quite small and mostly odd combinations such as rum with brussels sprouts foam. The waiting time between the courses was extensive, we spent 5 hours there. The bill came with an added 10% service charge which I paid but later found out was not mandatory. That kind of behaviour does not suit a restaurant at this level. I felt I had been cheated.",A mixed experience with long waiting times,,,FrankGT1974,2023-04-05
4,"First time at this restaurant and definitely not the last. That alone is obviously a good assessment :-) 
Thank you to Mrs. Paulina (if I remember her name correctly) for the service and the important short description of what was served. Without these few words, many people would not see what they consume. 
Dishes composed in such a way that they are not worth simply eating or swallowing. It is worth taking your time and trying to find what is hidden among the ingredients on the plate with each bite.   
This first visit was an introduction to trying more of Eliksir's offer and spending more time there.
See you.",The beginning of getting to know each other,,,andrewsI5653YW,2023-04-02
5,"Very nice service from Alex. Great drinks and atmosphere :) I recommend bartending training, during which you can learn a lot about preparing drinks.",Bartender training,,,Q9572NNkatarzynad,2023-04-02
5,"Michael was an excellent cocktail ‘companion’ with insightful knowledge regarding cocktails, their ingredients and more! Highly recommended - unforgettable. Value for money. ",Cocktail experience worth a visit!,,,547rachellei,2023-03-31
5,"Had the best time on the workshop doing drinks with bartender Bartek. Highly recommended! Great 1.5h course or dinner with drinks pairing. Very nice service, individual approach and great atmosphere.  I will surely come back to try more food and drinks.",Highly recommended!,,,annawD774WU,2023-03-29
5,"Excellent original cocktails discussed in every detail, very nice service from Alex, who led the tastings, creating a relaxed atmosphere. I highly recommend it!!",Cocktail tasting,,,C6031AAmaciejs,2023-03-27
5,"The cocktail degustation at this bar was an unforgettable experience. Each cocktail was thoughtfully crafted with unique flavor combinations that tantalized our taste buds. The presentation of each drink was also impressive, with attention paid to every detail, from the glassware to the garnishes.

Alex, the bartender, was a master mixologist who clearly had a deep understanding of cocktail-making. She took us on a journey through the different cocktails, explaining the history and ingredients of each one. Her passion for mixology was evident in every sip we took, and we appreciated the care she took in creating each drink.",Best cocktail bar in Gdańsk,,,490maciejs,2023-03-27
5,"Alex is the best - a kind smile! Wonderful atmosphere, amazing vibe and most importantly a great customer approach!!!!",Alex - the best barmaid in the world!,,,R9179UQkarolc,2023-03-27
5,"Absolutely charming, proffesional drinks. Eliksir also had amazing drink pairing menu with high end dishes. Michał - our bartended was pure proffesional! Absolutely one of the best places to visit in Gdańsk!","Amazing food, amazing drinks!",,,897kajetanc,2023-03-26
5,"I’m truly recommending drinks made by Michał, he is really passionate about his work and I spent amazing time with friends in this very elegant place ",Drinks,,,AnnaJ3309,2023-03-26
5,"We spent a very nice evening with cocktails served by Michał, who showed us a lot of warmth and professionalism. He selected cocktails based on our preferences and taste, so each drink tasted delicious :)
Apart from that, the place is well decorated and has a great atmosphere :)",Super berth,"Gdynia, Poland",Gdynia,gorzqam,2023-03-26
5,"We had a wonderful time here. Michal made us delicious cocktails, based on serious of questions of what we liked. I would definitely come back to this lovely place!",Excellent cocktails,,,FarAway755026,2023-03-26
5,The food was great but the best part were the drinks. Michal made one the most unique drinks I tasted. The presentation and the story behind every drink was really fascinating.,One night in Eliksir,,,220tomekc,2023-03-26
5,"Highly recommended! The food was just excellent❤️ definitely try drinks degustation made by Michał - the beverages were the best ones I’ve ever had. Michał, the bartender, was soooo helpful and made our evening just wonderful by telling all the interesting facts and stories about the drinks. Eliksir is just a must have place to visit in Gdansk!",The best drinks in town,"Ustrzyki Gorne, Poland",Ustrzyki Gorne,310martynak,2023-03-26
5,"Very nice and tasty food , good service and drinks .Michal the waiter is fantastic! 
Nice pleace to try sth new, i truly recomended this pleace",Menu with various food options for carnivores and vegetarians. large wine list from different regions. helpful and open,,,igad2021,2023-03-26
5,I sincerely recommend this place. Michał served us delicious drinks along with interesting facts about them. He has extensive knowledge about alcohol and will certainly advise you on what to taste. I recommend!,Super,,,maciejkL793PY,2023-03-26
5,"Me and my partner visited Elixir today. For the first time, Lukasz had the honor of being in this place. From the moment we entered, the service was at the highest level. We were served by Mrs. Paulina, who deserves 10/10. The knowledge she had, the way she contacted us and served food was top notch. As for the food itself, we had an absolutely amazing experience! The food combined with carefully selected drinks were delicious. We enjoyed each item and were beautifully presented. Personally, I liked the deer carpaccio the most!!! Something delicious! We will be happy to return there again. I recommend it to everyone! ",An amazing culinary experience!,,,A769CAkarolinab,2023-03-26
5,"We were hosted by Michał and it was such unique experience. We felt as we would talk with our friend about our preferences. We were introduced in world of cocktails in very smooth way. We dont’t have any knowledge about alcohol, yet Michał was able to prepare us drinks that was straight from our dreams.",Great experience,"Warsaw, Poland",Warsaw,pawe_b366,2023-03-25
5,"Our barkeeper Michał was amazing, every drink was so delicious! the perfect flavor combination and great talk, I strongly recommend🍾",I strongly recommend,,,karolina_495,2023-03-25
5,"Very tasty and creative drinks, even Lidlomix couldn't handle them! Mr. Michał talked very interestingly and in detail about all of them :) a nice place for an evening with family, friends or as a gift.",drink tasting menu,,,martakW2856KT,2023-03-25
5,"Michał is a great barman. He made our evening special, every cocktail was well thought through and were delicious in their own way. The service was on point as well.",Great evening spent in ELIKSIR,"Gdansk, Poland",Gdansk,R9339EXmicha_k,2023-03-25
5,"Great place and great atmosphere, and Michal is the best bartender. I highly recommend it for an evening out, interesting combinations of flavors ",Nice place for drinks,,,317irminak,2023-03-25
5,I highly recommend the cocktail tasting menu led by Mr. Michał 😊 An interesting Saturday evening spent in the company of family and delicious drinks 🤩,"cocktail tasting menu, I recommend it!",,,karolinakH8502CR,2023-03-25
5,"excellent spot for extraordinary drinks, highly recommend for anyone who would like to try something new. Bartender Michał was extremely nice, you could really feel his passion in his words. ",Great drinks,,,juliakropidlowska,2023-03-25
5,"This restaurant is simply amazing. Never tasted food that was this good! 
The waiter was fantastic. Fast, funny and very kind! 

After the dinner, we sat at the bar, and had a vodka tasting and some cocktails. The bartenders name was Alex, and Alex was so sweet, and so amazing at making these cocktails! 

I can highly recommend Eleksir, either if you are going to have dinner or just at few drinks! 
And remember to ask for Alex! The sweetest bartender of time! ",Amazing place,,,elisabethsJ1561HQ,2023-03-25
5,"The most fantastic cocktail tasting, with incredible cocktails engineered by Michal, behind the bar.  What a brilliant experience! ",Amazing cocktail tasting,"Johannesburg, South Africa",Johannesburg,tammyp4050,2023-03-25
5,"Lovely 5 taster cocktail experience - local barman, Michal, is a pure mixologist with loads of local products, artisan mixes, informative and friendly! Highly recommended!",Mix in style,,,HenriettaPienaar,2023-03-25
5,The best drinks are available only in Eliksir! I wholeheartedly recommend the Braman team. Alex and Piotr made me and my friends lose track of time. I 100% recommend this place and Alex and Piotr. We will definitely come back! See you! ,The best bartenders in Tricity Alex and Piotrek!,"Gdansk, Poland",Gdansk,Melindzia,2023-03-24
5,The greatest Mrs. Alex makes the best drinks in Tricity! My friends and I spent a nice evening at Eliksir. I highly recommend it!,An unforgettable evening,,,Explore23135142898,2023-03-24
5,The best place to meet friends. Mrs. Alex and Mr. Piotr made our stay exceptional ❤️ We will definitely come back!!!,"Greetings to Mrs. Alex and Mr. Piotr, the best bartenders in the world!",,,416malgorzatag,2023-03-24
5,We tested some cocktails. Top quality! Our bartenders name was Micheal and he was a very sweet and nice guy. The building itself was very classy,Cocktail testing,"Nesbyen, Norway",Nesbyen,kristiansvenkerud,2023-03-21
5,"I had the pleasure of participating in a whiskey tasting conducted by Michał. Michał told us a great story about the history of Whiskey, complementing it with interesting anecdotes. Great experience, I recommend it to everyone.",The whiskey tasting was just great,,,73andrzejr,2023-03-21
5,"Fantastic place and service. The bartender Aleksa prepared us phenomenal drinks, and Like Horses at a Gallop instantly becomes one of my favorite cocktails. I highly recommend it, I will definitely come back again.",The best place for drinks in Gdańsk,,,Misiumen,2023-03-19
5,"High knowledge, exelent Service. Very nice place. Highly recomended. Thank you for wonderful journey. Every season new contails",We went to Eliksir on saturday  night. Alexa - barman - took our team on wondrful journey. Highly recomended,,,366przemyslawr,2023-03-18
5,"First and foremost, astounding service and personnel. Paulina, the wonderful blonde, was our server for the night. She presents the food in a detailed way, even returning to the table to give more information when asked. All in all, wonderful food and service - a must place to eat when in the area! A great representation of what Poland has to offer. Thank you for the experience.",Passionate and genuine experience,,,521isabells,2023-03-18
5,"Alex makes the best % & non% coctails!
Must visit place while in Gdansk! 
Highly recommended and will surely come back!!!",Top place for coctails,"Gdynia, Poland",Gdynia,PawelTodi,2023-03-18
5,"My husband and I went to ""Elixir"" for dinner, which was very tasty, but it was Alex's service at the bar and tasting 5 cocktails that impressed us the most!!! If you like to eat unique dishes in a fantastic atmosphere, be sure to check it out. And ask the staff about Alex, who will surely make your time there more pleasant.",Exit,,,C5434LTmilenat,2023-03-14
5,"It was an excellent evening. Charming place, lovely people, good food, and great cocktails prepared by adorable Alex! Thank you!",Great place to enjoy with your other half,,,99wiktort,2023-03-14
5,"I was lucky enough to go to the whiskey tasting alone. Michał conducted the tastings in a very pleasant and substantive way, talking about each bottle. I definitely recommend tastings with Michał!",Whiskey tasting,"Gdansk, Poland",Gdansk,LUKASZarc,2023-03-14
5,"Amazing experience! Good food, exceptional drinks, but best of all Paulina. 

Paulina, thank you for a wonderful evning and the best service!",Lovely!,,,erlendsst,2023-03-11
5,"Excelent cocktails. If You're searching for something more than classic cocktail bar this is the place to be. Kacper, The bartender, was great in choosing something off the menu. And if You're looking for something pure  than they have a large variety of spirits. Will definitly be back to check the kitchen and cigar smoking room. ",Saturday night like its supposed to be,"Gdynia, Poland",Gdynia,micha_t571,2023-03-11
5,"I recommend the lady at the bar, Alex 😊 Very polite and the drinks are of a good standard 😋 Very helpful when choosing dishes.  I will definitely come here again 😊",Nice service and tasty,,,Nat888999,2023-03-11
5,Delicious food and even more very tasty drinks with amazing service. Me and my friend had a lovely Saturday ❤️ Thank you Alex!,Alex best bartender ever,,,Escape658820,2023-03-11
5,"When you want to select a local for a spending time on weekend. Best place for free time of toasting.
Michael is good person for talk and respect of selection products.",Spending free time on weekend.,"Gdansk, Poland",Gdansk,RobertKolka,2023-03-10
5,"Had a great time visiting Elixir! If you want to experience a wide variety of cocktails and alcohols this is the place for you :) also worth trying a chillout in a cigar room. Also ask Michał for help if you struggle with a right choice of a drink for you, he’s a very experienced and a kind bartender that will help you pick whats the best for you!

Kamil :)",Great place to chill out,,,kamilaV3895FV,2023-03-10
5,"Delicious cocktails and great service. I would especially like to praise the bartender, Michał, who advised us and prepared us great, unique cocktails.",Great cocktails and great service,"Gdansk, Poland",Gdansk,kkrampa,2023-03-10
5,"We had a very nice time having drinks at Eliksir. The bartender, Michał, perfectly selected drinks to suit our tastes. We highly recommend a visit.",Very nice service,,,D4687KVjustynas,2023-03-10
5,Had a wonderful experience tasting a wide range of cocktails. Michał and Kacper are rockstars! Will definetly come back,The best mixologists in tricity!,"Gdansk, Poland",Gdansk,9marekt,2023-03-10
5,cocktail tasting was a fantastic experience consisting of 5 different cocktails. the whole process was smooth and  accompanied by Michał's thorough explanation on ingredients and techniques used to achieve complex and astonishing flavours. Kacper's performance behind the bar was also fantastic - managing so many guests and orders is a skill! the presentation of drinks was flawless. I would truly recommend the tasting to all who like original taste compositions and would like to guess what they are tasting. that can be surprising. :),cocktail tasting.,,,ashia9322,2023-03-10
5,Cocktails degustation experience was an amazing friday night. Taste of cocktails were out of ordinary and yet very tasty. Kacper made fantastic cocktails with beautiful presentation and Michał presented them with 120% skilful touch and told the story behind them.,Cocktail tasting,,,jakubz887,2023-03-10
5,Great experience. The best cocktail tasting. Michał talked about each of the presented cocktails. I recommend.,Cocktail tasting,,,E8103EEpaulinaj,2023-03-10
5,"Michał did the best cocktail tasting I've ever been to, I highly recommend it! Great idea to spend time :)",Cocktail tasting at Michał's,,,martadR7210RA,2023-03-10
5,Michał - very friendly bar tender ! Came late almost closing but very nice welcome to the restaurant. Also good advises about menu and drinks,Late hours friendly welcome,,,DomSushi_Restaurants,2023-03-09
5,"If you’re looking for a unique experience, Eliksir is a place for you. Especially with Michał bartending.",One of a kind,,,Piano_ola,2023-03-09
5,"I highly recommend Bartender Michał, he made me a delicious drink that perfectly suited my taste. He has a lot of knowledge about drinks, he talks about them in an interesting way. I am very satisfied, I recommend",Best drinks !!!,,,V2634AValeksandrak,2023-03-09
5,"Very very best elixir, very good experience and quality. Good place to drink & eat 
Bartender Michał. :)",Best drinks,,,134filipm,2023-03-09
5,"The greatest cocktail tasting of your life, especially when Alex serves them. Unusual flavor combinations, great service and great fun ☺️🍸🍹🍷",Cocktail tasting with Alex,,,S9484TYaleksandrak,2023-03-08
5,A unique cocktail tasting!!!  surprising flavor combinations and interesting tasting.  I recommend going on this amazing journey with Alex 😁,Cocktail tasting at Alex's,,,WojciechM1172,2023-03-08
5,We had a wonderful time at cocktail tasting at Eliksir. Our waiter Alex served us the finest and upmost creative cocktails. Would definitely recommend when in Gdansk!,Great experience!,,,jarleu2023,2023-03-08
5,"Absolutely loved whiskey tasting with bartender Michał, great selection of whiskeys companied with excellent choice of snacks. Michał introduced us to history of whiskey, different varieties and stories behind whisky. Looking forward to doing this again in the future.",Great whiskey tasting with  bartender Michał.,,,pawe_pJ3377VB,2023-03-07
5,"I was at a whiskey tasting with a friend, we had a nice training in the types of whisky, history and production process conducted by the bartender Michał, accompanied by appetizers selected for each type. A very nice hour spent and we would love to do it again.",Whiskey tasting,"Pisarovina, Croatia",Pisarovina,541krzysztoff,2023-03-07
5,Great place and atmosphere. The bartender Aleks does a very good job. I sincerely recommend all cocktails from this lady.,Elixir,,,katarzynaw75588544,2023-03-07
5,"After a short tour of the place, we were seated at a table. The first thing we were served was homemade bread with three spreads - all DELICIOUS. Overall, the dishes were well composed and very aesthetically presented. A wide selection of alcohols, we will definitely go for a cocktail tasting sometime. Professional service - Mrs. Paulina talked interestingly about the dishes and dispelled all doubts by answering all questions. We'll be happy to come back for future menu releases!",Romantic dinner for two,,,916dawidl,2023-03-06
5,"We came across a date elixir. We sat at the bar and ordered the tasting menu with paired cocktails. Everything, from the waiter service, through phenomenal dishes, to delicious cocktails served by the lovely bartenders Michał and Kacper, deserves the highest rating. Absolutely worthy of a Michellin star.",Absolutely fantastic dining experience!,,,371angelikad,2023-03-05
5,Absolutely fantastic dishes (lamb and lard were standouts). Perfect balance of cocktails prepared and wonderfully told by Michał and Kacper. A very strong recommendation.,Great food and masterful cocktails,,,Janisznakurwiacz,2023-03-05
4,"Off to a shaky start but redeemed themselves with very good meal and cocktails.  On arriving at 7.30pm we were early for our table but they took us without any problems as not busy being out of season and on a Tuesday.  Lovely  decor however it was a bit cold in the restaurant.  We decided on the 7 course tasting menu with cocktail pairing.  When the waiter came to take our order, we were told could not have the 7 course only the 5 course as it was too late in the evening.  This was a real problem as the 5 course menu had lamb which neither of us really eat.  I questioned why this was not mentioned at time of booking that we may not have the 7 course menu as we would have went elsewhere.  Never had this issue before at any other restaurants  we have been to.  We decided to go ahead with the 5 course menu and I changed my lamb course for pork.  Apart from the soup dish everything else was delicious, my partner had the lamb and was pleasantly surprised how nice it was.  The only other issue was we asked for water for table but never got it.  Cocktails were nice and change from the normal wine flights.  We would return but would like to try the 7 course menu.  They really need to make it clear at time of booking which menu you are able to get depending on the times.",Cocktail tasting menu,"Stonehaven, United Kingdom",Stonehaven,Kimbers24,2023-03-05
5,"The best restaurant of all fine dining restaurants in Tricity. Menu exquisite, the Bar - awesome experience, barman Michal created interesting cocktails for us, we recommend this experience and Michal🥰😍",Best fine dining restaurant in tricity,,,saszam2020,2023-03-04
5,"Great experience for cocktail tasting.
Very nice and friendly staff!
Highly recommended and pleasant experience. 
Special to Michał barman for fantastic non-alcoholic cocktails.","Best for food, cocktail and a cigar.","Warsaw, Poland",Warsaw,vojtechjaniak,2023-03-04
5,"Professional bartenders who are able to propose very interesting, unusual and very innovative compositions. High professionalism and knowledge about the drinks and alcohols offered. I recommend this place and the work of Aleks and Michał. An interesting place on the map of Gdańsk. Very nice people, I recommend :)","An interesting, professional place",,,paulinasQ3761SH,2023-03-04
5,I was visiting Eliksir again and again and can never get enough. It doesn’t matter if this is business or casual with my girlfriend this is always place I can relay on. I always fancy a good drink and bartenders like Michał or Alek’s meet my expectation. If you want a Negroni that will sky rocket you or something more usual you can have it and it will be anyway extraordinary. Highly recommend this place.,Most amazing experience I Had,,,przemmaj,2023-03-04
5,"AleX from Eliksir is a great girl, she gave us a delicious tasting, so we had a great time ♥️♥️♥️",Randewu🙃,"Gdansk, Poland",Gdansk,A2351FXjuliag,2023-03-03
5,"Alex Alex, good drinks

Haiku

Julia wrote a beautiful poem that I agree with 100%.

Greetings 600

Ps. Alex makes great drinks",Stiff,"Gdansk, Poland",Gdansk,B858GSkrzysztofs,2023-03-03
5,"A brilliant restaurant, a visit here is an experience that will stay in your memory. The taste buds are extremely grateful.
The service is also at an absolutely cosmic level. Mrs. Paulina made us feel great here, and her knowledge and the way she talked about the dishes honored our culinary experience.",A place worth recommending,,,hubertsR5546IR,2023-03-03
5,"Astonishing food and drinks served by the very best waitress Paulina. Specialties of regional, polish cuisine, mixed with beverages of original recipe guide us through tastes that will remain with us for a long time.",Best cuisine in Gdańsk,"Warsaw, Poland",Warsaw,Howaboutonce123,2023-03-03
5,"If you are looking for an interesting place to spend a nice evening, you can go for a drink tasting at Eliksir. Nice, atmospheric decor and brilliant service. My girlfriend and I came for the cocktail tasting menu and we were not disappointed. 5 amazing drinks composed of non-obvious ingredients. The bartender Alex spent a lot of time listening to us guess individual elements and guiding us to the correct answers. We recommend it, we were there for the second time and we will definitely come back for the third time",The best place for drinks,,,60rados_awk,2023-03-03
5,"This is our second drink tasting at Eliksir and we are delighted! This is an amazing opportunity to learn to recognize alcohols - their flavors and aromas as well as additives that create unique drinks here. Of course, it is also a great idea to spend time, either as a couple or with friends. An additional advantage is the great atmosphere created here by experienced bartenders - special greetings to Alex - it was lovely 🤍",Drink tasting as another dimension of alcohol consumption 🍷,,,beatacK6920GJ,2023-03-03
5,"Perfect place for a couple drinks with friends. Bartender Michał made this experience 5/5.
I will definitely come back when it'll be possible.",Will meet your expectations.,"Poznan, Poland",Poznan,Paradise21445937590,2023-03-01
5,"A very good bar, with a wide range of alcohol and accompaniments. Bartender Michał provides great advice on flavors and alcohols. We spent a very pleasant evening testing many new flavors.  I heartily recommend it to everyone.",A trip with friends,,,Japuk6,2023-03-01
5,"Not the easiest place to find. But if you do, be sure to book a table or just sit by the bar. The awesome barmaster Michał with a great knowledge of alcohols, chemistry, and physics of sticks will surely meet all of your tastes. I'm picky when it comes to drinks, but that old-fashioned kicked me out of my socks. 
Visit. Say hi. Stay for longer. ",Find it when near!!!!,"Krakow, Poland",Krakow,pasterzpl,2023-03-01
5,"Interesting cocktails - non-obvious combinations of flavors. Mr. Bartek is very nice, the service is at the highest level ;)",Cocktails,,,Q3484BNmartap,2023-02-26
5,"Mr. Bartek's service made a great impression on me, professional and friendly service. The tasting itself was very surprising with the variety of flavors and unusual combinations, I highly recommend it.",Great tasting,,,BeataX213,2023-02-26
5,"Very good drinks, interesting flavor combinations, I'm glad I had the opportunity to try them. Great processional service from Mr. Bartek. Eliksir itself is a very atmospheric place that is perfect for family, friends or business meetings. I'm here again and once again I don't regret it.",It was great,,,649dariaw,2023-02-26
5,"A very nice time, the drinks were delicious, the service was very nice (I recommend Mr. Bartek). There is a nice atmosphere :)",A great alternative to employee integration,,,Kasiaszym02,2023-02-26
5,"A whole group of us went here for a cocktail tasting, great service, very nice gentlemen, original drinks, interesting flavors, sometimes it was very difficult to taste what was in the drink :) Mr. Bartek talked very nicely about the prepared drinks :) I highly recommend it!",Cocktail tasting,,,191karolinaj,2023-02-26
5,"We highly recommend Michał's sensational bartending workshops! Sensational learning, delicious drinks and a large dose of knowledge also to be used in the home environment. We are already thinking of coming back to learn more :)",The best place in Gdansk!,,,alicja_2023,2023-02-26
5,"Great experience of taste. Cocktail pairing with 7 course was delicious! Regards for our waiter Radek, he’s the knowledge boss!",Buissnes dinner,"Gdansk, Poland",Gdansk,Jet03530994910,2023-02-26
5,"A great place to go out with friends for a good drink and to eat well. First of all, I would like to praise the work of the waiters, especially Mr. Michał who served us, his full professionalism.",Great,,,Kapczak,2023-02-26
5,"Cocktail tasting is a great idea to spend the evening, plus there is a nice atmosphere and good music

I recommend this place for a great evening! ;)",Tasting with the bartender Michał :),,,ewanatalias,2023-02-25
5,Great cocktails proposed by Mr. Michał. Super cozy atmosphere and delicious food! A place worth visiting :),Meeting with friends,,,56patrykj,2023-02-25
5,"Really pleasant atmosphere, friendly staff and amazing cocktail tasting experience thanks to our knowledgeable barmen Michal who made it even better! This place is a must :)",Great cocktail tasting experience,"Skopje, Republic of North Macedonia",Skopje,AleksandraG56,2023-02-25
5,A tasting dinner with Mr. Radosław is pure pleasure! Flavors that you don't taste every day. First class cocktails! Thank you :),Something delicious!,"Gdynia, Poland",Gdynia,Happiness56557072330,2023-02-25
5,"Great food, very nice service. It is worth investing some time in cocktail tasting, conducted by the bartender Michał, very interesting. Custom, thoughtful cocktails",Great place,,,jade_traktorem,2023-02-25
5,"Mister Michal the bartender did us a splendid coctails degustation, I loved it! We spent lovely time in Eliksir I recomend it to all!",Exelent!!,,,X8501PGlucasd,2023-02-25
5,"Eliksir being one of the best cocktail bars in Gdansk, I thought great let’s try it!

Not only were the cocktails made with a unique touch for your taste buds but the customer service by Michael was immaculate.

Would definitely recommend it those who love the buzz of cocktails and somewhere nice to eat!",The Most Unique Cocktails Made in Gdansk,,,miajasminet,2023-02-24
5,I highly recommend this place because of the delicious non-alcoholic drinks served by the lovely bartender Aleks!,Non-alcoholic drinks,,,335mariuszt,2023-02-24
5,"Great drink tasting with the best bartender Aleks. We recommend it to everyone, above all it is great fun",Tasting,,,482patrycjat,2023-02-24
5,I highly recommend drinking tastings with the bartender Alex! Delicious drinks and committed service at the highest level,Drink tasting,,,mathildida,2023-02-24
5,"Excellent, well thought out and innovative with the menu selection. Cocktails were a highly along with the service.

Worth a long plane ride, don't mind a 5 Min tram out of the city centre. We were served by Michal who is truly passionate about food and drinks, and this is what the restaurant is about!",A Gem worth a visit,"Gdansk, Poland",Gdansk,dp426,2023-02-24
5,"If anyone wants to taste alcohol with an interesting story, we invite you to meet the amazing Alex :)",Suggestion for Friday evening,,,wies_awd2023,2023-02-24
5,"Tasting the cocktails prepared by Bartek was surprising and very pleasant. The flavors were exquisite and unusual in every bar. Cocktails are different from popular items and take you to a different, sophisticated dimension for the palate. I recommend!",Cocktail tasting,,,T2084YImartag,2023-02-23
