rating,text,title,user/userLocation/name,user/userLocation/shortName,user/username,publishedDate
5,Very tasty pizza! Location has eight tables. Pizza dough very thin - just the way we love it! The house wine (red) is also absolutely okay!,Yummy!,,,42kaig,2018-02-09
5,Great pizza. Fantastic wine. Very nice service. I recommend it to lovers of truly excellent Italian thin-crust pizza.,Pizza only here.,"Lodz, Poland",Lodz,Maciejgz,2018-02-06
5,"We really don't regret making the trip to La Famiglia Pizza. Incredibly good food, the taste of Italy has made the trip to Gdansk! 

Recommend the Margarita, and the pizza with Parma ham, arugula and parmesan. A bit much arugula, but fortunately it went well to take off.",Recommended,"Osoyro, Norway",Osoyro,NinjaOlsen,2018-02-06
5,"Small, cozy and great pizza. There aren't that many varieties to choose from, but both of the pizzas we ordered were awesome. Thin, crispy and very tasty. Recommended!",Great pizza,"Södertälje, Sweden",Södertälje,Fofo77,2018-02-04
5,"A small, inconspicuous place that offers delicious pizza. It is worth visiting and ordering Famiglia pizza, which allows you to choose 2 types of pizza on one. And why? Because each of them is delicious and it's hard to choose one :D",It's worth a try,"Krakow, Poland",Krakow,agni89,2018-02-01
5,"From the doorstep you can smell the wonderful smell of pizza, which is proof of the high quality of the ingredients and well-baked dough. Even though the selection of pizza types is not very large, you can really feel the taste of Italy. Reasonable prices and very nice service. A minor drawback is that there is actually little space inside. If you prefer Italian cuisine, La Famiglia Pizza is a great choice at the Old Market Square in Gdańsk",Delicious pizza is worth eating there,,,piotrc918,2018-01-29
3,"Food was ready quickly, I think this is the only plus point.

Pizza was pretty tasteless, the only thing that had a little taste was the parmesan cheese on it.

They were cheap, but still not worth the money.",meh,"Winschoten, The Netherlands",Winschoten,marcobX2130NV,2018-01-28
5,Are here last  year on visit and great to go back . Lovely freshly baked pizzas thin crust so don’t feel stuffed and great cheap house wine by half litre great value. Really friendly staff. Small place with one big table and lots of small one with high stools. Great place for lunch or meal in evening if going on to few bars.,Lovely pizza place small and friendly,"Tavira, Portugal",Tavira,EleanorBristol,2018-01-28
5,"Very good pizza, at reasonable prices, very nice place - you can feel the family and casual atmosphere, the pizza is good both on site and to take away. Fast turnaround time and efficient service. Last time we encountered a very noisy group of several people, which definitely did not affect the comfort, so perhaps a hint for the future - after all, it is more of a restaurant than a beer bar :) ",We are always happy to come back,"Krakow, Poland",Krakow,mishka_krakow,2018-01-24
5,"It is a small, pleasant place with good decoration and good atmosphere, a fair selection of excellent pizzas and calzones. For 2 beers, a calzone and a pizza 63pln, the area and the quality of the ingredients deserve it.",Some extremely good pizzas,"Madrid, Spain",Madrid,juancX4141ZY,2018-01-20
5,very tasty pizza and beer. The service is excellent. I recommend visiting :)))) We really liked it,super,"Helsinki, Finland",Helsinki,372vladimirm,2018-01-20
5,"Great pizza, thin, crispy dough, delicious toppings and, most importantly, great service (fantastic black lady). The only drawback is little space, but for a delicious pizza, little space ceases to matter 😀 We highly recommend it 😀",Perfect pizza 😀,"Gdansk, Poland",Gdansk,194beatas,2018-01-15
5,Visited here after hearing about it on Trip Advisor and I was not disappointed!. Huge pizza which tasted delish..thin and crispy...and a half litre of white wine for 50 polish zloty including a tip!!!!,Fab,"Enniskillen, United Kingdom",Enniskillen,Ferjays,2018-01-14
4,"We found La Famiglia thanks to TripAdvisor. Pizzeria recognized, according to the application, as the best in Gdańsk. The place is not the biggest, only for about 20 people. Interesting selection of pizza, beer and tea. Additionally, you can order wine.
The pizza itself has a thin, crispy crust. I think it's great, just the way I like it. Ingredients of quite good quality, aesthetically arranged on the pizza. We occupied 2 different ones. Pizza served on a wooden tray, placed on paper. 
I must write one thing with all responsibility - the pizza is delicious!
A big surprise, and a plus, is the ability to choose olive oil for pizza. We chose spicy, herbal and garlic. Great.
As befits a decent pizzeria, they do not provide cutlery. I like it, you drink the beer from a mug and eat the pizza in your hand.
When you are in Gdańsk and you want a crispy, good pizza, go ahead and visit La Famiglia.","Thin dough, olive oil.","Wroclaw, Poland",Wroclaw,mabut2017,2018-01-14
5,"The place is on a small side street in old town, a bit away from the big crowds. There is a terrace across the street, where they have blankets so you can sit there also in the evening.
The waitress was very nice and the pizza and wine was delicious.",Nice olace,"Waidhofen an der Ybbs, Austria",Waidhofen an der Ybbs,Eva_and_Peter,2018-01-13
4,"Highly recommended, really good pizza..
Really good for a quick pizza, small cozy pizzaria☺️
If you expect a cozy restaurant visit, this is not the right place.
You get something for your money.",Real Italian pizza.,"Herning, Denmark",Herning,stefanbJ5925LO,2018-01-13
5,"Cool pizza guys, very tasty, I’ve been to Italy, of course it’s not like that but there’s something to strive for, definitely 5 stars ",Class,,,784artemz,2018-01-13
4,"Thin and crispy crust and just right amount of toppings. 
Nice service and compared to price very good bargain. ",Good pizza,,,796marik,2018-01-12
5,I highly recommend it. Thin dough. Crispy. Ingredients of great quality. It was hard for me to believe that the stove was electric 😉 ​​I recommend it,"Very good, typically Italian pizza","Gdansk, Poland",Gdansk,Transelephant,2018-01-10
5,"Great pizza! Of the many places in the old town serving this type of meals, I always choose Familia :) always good pizza! I recommend!",Takeaway,,,106krzysztofs,2018-01-07
5,"Nice place to meet friends, good pizza. The service is a bit lackluster despite the very small premises. I recommend making a reservation - it is very difficult to find free tables.",Nice place,"Karpacz, Poland",Karpacz,niusia_g,2018-01-06
5,"Excellent pizza that tastes good and not too greasy. Small shop, but really super friendly. Atmosphere is good and they have nice beers. Food came quickly and service is smooth. Definitely recommended right next to the tourist streets.",Just good,,,34sannef,2018-01-04
5,"Great food, excellent service, cosy place. I recommend everyone to go here. Prices are very decent as well",Amazing place,,,F7111NAtomb,2017-12-30
3,"Uncomfortable bar chairs, no backrest and we had to wait a while for the pizza... I ordered a meat calzone - burnt dough, the cheese is rather a cheese-like product. The hand dryer in the bathroom didn't work and there were no paper towels to put... There was no cutlery for the pizza and the staff didn't even ask whether to serve it... The pizza was supposedly good. In one word - find another place if you want to eat well and comfortably, I don't recommend it",I don't recommend it,,,682r_a_,2017-12-28
5,"Thin, crispy and fresh pizzas that tasted incredibly good! Located on a smaller side street with few seats. Cute girl who served us. Recommended!","Thin, fresh pizza!",,,E9291OUtimh,2017-12-27
5,"Cool, intimate place.  Delicious pizzas, cream of tomato soup with focatia - great 👌 I recommend it.  reasonable prices. ",Good pizza,"Gdansk, Poland",Gdansk,anna2016619,2017-12-18
5,"My mother in law loved this place and said ""pizzas are lovely with crisp crusts and yummy toppings"". They even do half and half pizzas for variety or sharing and we recommend the Johannes lager. Very friendly English speaking staff, highly recommended!!",Small & cosy,"Halifax, United Kingdom",Halifax,markhK5178SU,2017-12-14
5,"Lovely Italian pizza, very good service and cheap. Located a bit off the tourist trail, but highly recommended!",Fantastic pizza,,,stigrune_2017,2017-12-11
5,Very nice vegetarian pizza. The place is small but the pizza is fantastic. Staff is friendly. Wifi is good. Right in the old town. We paid 31 PLN for a veg pizza as there was no chicken pizza.,Nice veg pizza,,,sourab,2017-12-08
5,Lovely food and fantastic service in a small but homely restaurant. Highly recommended! ,A hidden gem,"Asker, Norway",Asker,julietJ1392VO,2017-12-07
4,"They serve pizza on flat dough, with a couple of types of olive oil. Our 7 pizzas were freshly made, and served after pretty short time. They also offer coffee, juice, fizzy drinks, beer, tea, wine. The service was fine, too.
As for the portion size, one pizza may not be enough for one person.
One drawback - when the delivery guys were coming in and out, they left the door open and we were cold. Someone needed to stand up to go and close the door. This should not happen. The place is rather small and the cold air from the outside is unpleasant - especially when it happens 5 times in 10 minutes.",tasty pizza in Italian style,"Gdansk, Poland",Gdansk,GosiaKJ,2017-12-03
5,"On weekends all places are occupied; without an appointment you can only get in on weekdays. The pizza is delicious, I was especially surprised by the one with arugula. Diablo is great too.",Small home pizzeria.,"Rome, Italy",Rome,615evgenyg,2017-12-02
4,This small restaurant is located in the Old Town of Gdansk 1 minute walk from main walking ''Dlugi Targ'' street. There is not so much space inside and if you are not lucky you can sit at really small table which can be a little uncomfortable to eat. Pizza is very tasty on thin good bread. Service very nice. Prices reasonable.,Located very in the Old Town,"Sopot, Poland",Sopot,pawel_hbg,2017-11-27
5,"Nice service, good sized pizzas for one person (not too small, not too big), quality ingredients. I came twice in three days! :)",Great pizza,"Stockholm, Sweden",Stockholm,DanielMott,2017-11-25
5,"Great pizza place. Quite small 5 tables around 20 seats.
Menu is focused on pizza, with some salads and soup of the day.
The Parma ham with rocket pizza was just phenomenal. Thin crusted.
Broccoli soup of the day was also very tasty and the tea with cloves ginger orange was great to warm-up.
Very friendly, English speaking staff
Overall great",Great pizza,"Saint-Prex, Switzerland",Saint-Prex,GoncaloCH,2017-11-25
5,Small and cozy place. Few tables but very charming. Good quality pizzas and very quick to make them. Very good service and very friendly waitress,Great,"Madrid, Spain",Madrid,Penagon,2017-11-25
5,"Came here one evening, the pizza was delicious, a good size and the service was perfect. Would deffo come here again ",Loved this place!,"Bradford, United Kingdom",Bradford,thomasmd93,2017-11-24
5,"A small place just outside the main streets. Great pizza, cheap, and with a nice, cosy atmosphere. Absolutely worth trying.",Great lunch place,,,NilsHenrik,2017-11-21
4,"A small place on the side of Piwna Street. Good pizzas, thin crust, interesting tea compositions, nice house wines. Service without any comments. I recommend",An intimate pizzeria,"Bydgoszcz, Poland",Bydgoszcz,adamja2015,2017-11-21
5,"We had been recommended this place and the reviews are true, to say the least. Lovely pizza and feel free to choose Polish beer too! Not many seats there, but really nice people, low prices and great food!!",A hidden gem,"Hamar, Norway",Hamar,monas938,2017-11-20
5,"Located a few meters from the center, very pleasant atmosphere and great service. 100% recommended👍🏼",Good food and better service,"Alicante, Spain",Alicante,265lucasw,2017-11-18
5,"Small, local restaurant with small menu. Pizzas were lovely, had my usual calzone and was really good, asked the waitress which was the better lager and she recommended Johanes, again good choice. Nice and relaxed atmosphere, good food, good beer, friendly staff, what more do you need? Would we return? without a doubt.",Thoroughly enjoyed the experience,"Cardiff, United Kingdom",Cardiff,ErnieH472,2017-11-17
5,Thanks to TripAdvisor we found this gem! What a service! Lovely food! We would gladly give a five without even tasting the food!,Fantastic!,"Oslo, Norway",Oslo,TorillMyr,2017-11-17
5,Orange tea is just the bomb! Hawaii pizza is very tasty. The price/quality ratio is excellent. We recommend!,Orange tea in November),,,_B9217SI,2017-11-12
5,"A small pub, but very atmospheric. Delicious pizza (we recommend the one with Parma ham), thin, crispy dough and perfectly selected toppings. We ordered lemonade and tea with cloves. Everything is worth recommending. A very pleasant surprise, overall one of the best pizzerias we have visited. Nice service. We will definitely come back here.",A pleasant surprise,"Trzebiez, Poland",Trzebiez,SoundOfMuzak,2017-11-11
3,"Reliable pizza at a good price. Thin dough, tasty toppings, although not all of the options made sense to me. You can go for a casual lunch or dinner, but you won't experience an epiphany. ",The price-quality ratio is very good,"Warsaw, Poland",Warsaw,GosiaK416,2017-11-11
5,"Revelation! Phenomenal pizza, maybe even the best ever, and craft beers too. Nice service. I recommend it 😊",Fantastic!,"Poznan, Poland",Poznan,zireall,2017-11-07
4,"Small but cozy place with very good pizza. Pleasant service and reasonable prices. Recommended!
Would love to travel back there next time. :) ","Cozy place, good pizza","Drammen, Norway",Drammen,esterezenta_,2017-11-07
4,"A cozy pub with good pizza. Tasty mulled wine and interesting beers.

On the minus side, the music did not match the premises (""pop hits"") and the bathroom was not clean. ",Tasty with minuses.,,,micha_k976,2017-11-05
4,"The staff is friendly and the place is not very big.
I am a super pizza enthusiast and I guarantee you that it is not the Italian one. You might not like it. It's subtle and the ingredients aren't bad. De gustibus let's say, I liked it but don't expect real Italian pizza. Modest prices.",GOOD CHOICE IF YOU DON'T WANT THE USUAL HAMBURGER,"Genoa, Italy",Genoa,Andrea160191,2017-11-04
5,"I was with my friends while visiting the Tricity. Good pizza, nice service, atmospheric and intimate place. I recommend ;)",A good intimate Italian pizzeria,,,adampC8703GJ,2017-10-29
5,"We ended up here yesterday because of the positive reviews. To avoid any misunderstandings: this is not a restaurant in the classic sense, but rather a pizzeria. The pizza was very tasty and the service was very friendly. We felt comfortable. Highly recommended for a quick pizza in between. ",Small but nice pizzeria,,,Orange8282,2017-10-26
5,"We visited here on a rainy day and were all left with full bellies and having enjoyed our visit.
The restaurant although small is well equipped and the service was great!
As for the pizzas and side salad both were of high quality, tasty and reasonably cheap.
We would definitely visit again 👍
5*",Excellent pizza,"Newcastle upon Tyne, United Kingdom",Newcastle upon Tyne,jameslM6872IL,2017-10-25
2,"Given that I'm Italian... the pizza is low but toasted, they don't know the types (by capricciosa they mean pizza with onion) and they don't have some basic ingredients for a pizzeria. The appetizers for them are soup and olives, which compared to Nutella has less sugar. ",Pizzeria??! Are we sure?!,"Rome, Italy",Rome,frankLdRoma,2017-10-24
5,This place truly is a hidden gem among all the restaurants in Gdansk. Excellent pizzas and great service. Highly recommend.,A hidden gem,"Algard, Norway",Algard,Bigmc1977,2017-10-22
5,"Best pizza place in Gdansk, nice, small and quiet. I really liked the athmosphere. In old town in a nice street.",Very good pizza,World,World,Espoocityboy,2017-10-21
4,"We had 8 persons in our group and everyone thought the pizzas were great. The price range was 22-28 (5-7 euros). If you have a large group, it is better to reserve a table in advance.","A small place, but good food","Nokia, Finland",Nokia,Finpin,2017-10-20
5,"Two steps from the main streets of the Old Town, quieter, intimate, peaceful. Delicious pizza and olives, good beer. Very nice service.",Intimate and tasty,"Warsaw, Poland",Warsaw,imc0ld,2017-10-20
3,"The pizza was a huge disappointment here.!!! Nicely presented, but very little taste. The space gave the local young people a more intimate and homely feeling. Those with more experience miss the real Italian taste of Pizza which was missing here! ",Little tasteful experience,"Val Thorens, France",Val Thorens,FrodeBerget,2017-10-19
3,"Based on the reviews, we headed for pizza. We were welcomed happily and the service was otherwise friendly. However, we waited a surprisingly long time for the food. The pizzas were really tasty, but they don't make it into my top 10 pizzas. They were also quite small for the big hunger after a day of travel. So we were a little disappointed when the place had received good reviews. ",We expected more,Finland,Finland,729marir,2017-10-16
4,"Small pizza restaurant with typical Italian pizza. Very good, but a little small, best for lunch or a small meal. Very pleasant service. ",Good little space,"Oslo, Norway",Oslo,Kentakinte,2017-10-14
5,Small restaurant but with a great menu of pizzas and Italian salads. A great success and unbeatable attention. The good I recommend,Delicious everything,Spain,Spain,unh_106,2017-10-13
1,"We were there on Friday evening on October 13... chased by owl apps... The place is tiny... about 15 m2... two tables crosswise. We waited 5 minutes for the staff who were busy listening to the owner of the place... who couldn't see the guests. Pizza is served on a board covered with paper...paper plates...no cutlery. Pizza as thin as parchment with a burnt edge... mining :-). The additions on the parchment as if to wipe away tears... a trace of Parma ham. The lady serving us tried her best throughout the entire business and kudos to her. Disappointed, we went to a proven dumplings shop... a hit in Gdańsk... when we arrived... in the waiting room of the dumplings, we came across the owner from that charred pizzeria who was waiting for a table in the dumplings... she probably came to learn how to attract guests.",Burnt wafer,,,Grzegorzbywalec,2017-10-13
3,"Delicious pizza eaten in an unfriendly and slightly dirty interior, washed down with nasty wine. Prices are okay considering the location. Disappointment - but we didn't leave hungry.",Good pizza and that's all.,,,patrycjaj271,2017-10-10
5,"Visited this place for dinner. Perfectly fine premises with simple furnishings. Bought two pizzas which were plate size and the food arrived quickly. The pizzas had a crispy and thin base and good filling. We try a pizza called Diavola and one with sun-dried tomatoes and sausage. Diavola was very strong but very good in taste. Paid approx. 70 Zl for two pizzas, 1 beer and 1 water. Recommended! ",God pizza,,,Idaall,2017-10-09
4,"We visited for dinner last Sunday. La Famiglia is centrally situated in the old town, but down a quiet side street. It doesn't look much from outside and is very small inside and simply decorated. Most of the tables are raised with raised stools to sit on. We hadn't booked, and all the tables were full, so we shared the large central 8 seater table with a family of 4 who were already eating. The menu isn't extensive but the foccacia and pizzas we had were very good, with thin crispy bases. We also had a half litre carafe of house red wine which was good. Service was good, prices were excellent. I noticed that people came in to order and collect takeaway pizzas. I would visit again.","Tasty pizza, at a great price",,,Dandyred,2017-10-08
5,Great tasting freshly made pizza. Located near to st marys Church. Friendly staff good choice of drinks too. Have been here at least 4 times in the last 6 months. Love it!!! Cheap eat and away from hustle and bustle!!!,Best pizza and great price,"Swindon, United Kingdom",Swindon,mw238,2017-10-03
5,Fantastic pizza with very good base and filling. Nice lunch place for a group of young people like we were. Small seating for larger groups but otherwise very good.,Fantastic pizza,,,204iverd,2017-10-03
5,"We visited the place because of its high position in the ranking. Excellent customer service, also in English, great accent and conversation with customers. Pizza with thin, crispy dough, without pomp, very well composed. Access to olive oil and local wines. Try it, you won't regret it :) Vegans may feel dissatisfied! ",An excellent choice,,,575maciejc,2017-09-30
4,"Really best pizza by far in Gdansk 
Off the Main Street hidden in side street this special low profile but good little place great food good price we had very nice thin crust base Pizza and beautiful fresh salad with leafs fresh mozzarella cheese olives sundries tomatoes which complemented the good pizza so well and wine all under 20 euro 
The service was friendly pleasant and efficient 
Well done 
We recommend this place for lunch ",Elsofany,,,Elsofany,2017-09-30
5,Small and slightly hidden gem of a pizza restaurant. Lovely pizza. Visited here in May and had to visit again ☺,Pizza,,,437evaj,2017-09-21
5,"We went for dinner to this tiny pizzeria located in a side street and we don't regret it. The place may not be very spacious, but there is a place. We ordered two different pizzas and both were delicious. Very thin dough, lots of ingredients, modest edges (in terms of their surface area compared to the surface of the entire pizza - this is a big advantage for us), if someone needs it, there is olive oil for pouring. The pizza is excellent :) And at an affordable price. The order processing time is very short and the service is efficient and very nice. Our Gdańsk trip welcomed us with the weather in true London style, so we chose the chef's teas for our meal - tea with raspberry juice, cloves, ginger, lemon and orange - delicious :) Tea served in 0.5l jugs - one is enough for two people, I think that someone likes tea as much as we do... Perfect to warm up after a day trip around the city. We highly recommend the place and if we ever come back to Gdańsk, we will definitely visit again :)","A small place, but great pizza","Warsaw, Poland",Warsaw,dwaskarby,2017-09-21
5,"We joined after a long sea cruise. 100% satisfaction, one of the best pizzerias I have visited",Pizza,"Szczecin, Poland",Szczecin,szsargalski,2017-09-18
5,"We visited La Famiglia Pizza in September 2017 due to the hight scores it had received on Tripadvisor. We weren't disappointed. What great pizzas and garlic bread (TIP - the focaccia is actually a garlic bread pizza). The toppings were fresh and plentiful, the base was thin, crispy and had a great taste - and the tomato sauce base, although it would have been nicer to have a little bit more - was tangy and full of flavour. Great service, great pizza, great time.",Great Pizza,"Belfast, United Kingdom",Belfast,IRISH-JohnC,2017-09-18
5,This place is located on a side street of the Old Town. It's nice because it's away from the crowds. More suitable for a quick trip with friends to satisfy your hunger than a longer visit.,Very tasty and reasonably priced,"Wroclaw, Poland",Wroclaw,162aleksandrap,2017-09-13
5,"Restaurant serves reasonably priced Italian pizza. Portions are not very big, but pizza is very well prepared, and there are some rather interesting, unusual pizzas in the menu. They come with flavoured olive oils, which are a great addition. Restaurant is situated near to the heart of old town, on a very calm street. There is little room inside so in case of a bad weather there could be no room inside. ",Good Italian style pizza in a modest restaurant,"Poznan, Poland",Poznan,ernestr199,2017-09-11
4,"We read about this place and we tried it. Good with a thin pizza, cozy place they also had outdoor dining. The pizza was good and we had a good time. Pleasant service and good crockery. A bit laid back and reasonably priced food. Here you should try, you will not be surprised the bill is sober. 👍🏻",With the lady on tour 💞,"Moss, Norway",Moss,espentveter,2017-09-07
5,"I recommend it. A pleasant, cozy place near the center, where you can have delicious food and drink for an average price. ",Mini trip,"Grodno, Belarus",Grodno,O2394VO_,2017-09-06
5,"Modest interior, delicious pizza. Just enough to come in, eat a pizza and leave, probably not for a candlelight dinner. I recommend.","Modest interior, delicious pizza",,,409jakubz,2017-09-03
1,"The pizza is dry, overcooked and with minimal ingredients. I regretted coming. Good pizza is Italy after all.",Not that,"Minsk, Belarus",Minsk,elizabethlil,2017-08-31
4,"The descriptions and menu indicate a mid-range pizzeria. The place is like a small bar, which seems to bode well, but still... pizzas for PLN 26 are meager, if someone is hungry, you have to order at least 1.5-2 pieces per person :/",a bit small for this price,"Gorzow Wielkopolski, Poland",Gorzow Wielkopolski,u99artur,2017-08-31
4,"Stumbled upon this place by an accident. A very pleasant surprise as the pizzas were actually really good reasonably prized. A bottle of olive oil was brought to accompliment the pizza, which was a nice touch. Top that with friendly service and we have a winner!",Very good pizzas,"Rauma, Finland",Rauma,Warped72,2017-08-30
3,"The wait for a pizza at 6 occupied tables is 30 minutes. The waitresses are ""grumpy ladies who missed their calling"" and are angry with the guests. The toilet is in a terrible condition. The aerator could splash some stormy guy's expensive shirt. And then what?",Dinner,,,adammO772FS,2017-08-29
3,"We were attracted to this place by the reviews from TripAdvisor, so we went to this pizzeria on Saturday afternoon with two families (8 people). The place is off the beaten track, with little space inside, but fortunately it has a garden across the street. We chose pizza, sandwich and salad. Medium-sized pizzas served on a wooden board with a handle on a piece of parchment, a nice touch, but unfortunately it does not save the pizza. Overall, the pizza seems to want to be Italian, but unfortunately its hard edges made it feel like we were eating a dry piece of bread. The dough lacked freshness and rise. The toppings were perfect, although even though it was an Italian pizza, there were too few of them. Caprese salad: basically what was written was on the plate, additionally sprinkled with balsamic vinegar, tasty, but too simple without any finesse. Overall, tasty, good service, but you can't see the cook's love for what he does. Just so-so pizzas and so-so salads. I think the ratings are too high, but of course I recommend the place because it has potential. I suggest playing around with pizza dough. The price is bearable for a pizza in the Old Town.","The pizza is tasty, but far from perfect","Zlotoria, Poland",Zlotoria,dexterwb,2017-08-29
5,"Was lucky to stop by La Famiglia in Gdansk. Ordered a Capriciosa, which paired with spicy olive oil was very very good!  This one actually surpassed most pizzas I've eaten in Italy.   Had to go back the next day for another round😊. Otherwise, cozy place with pleasant and friendly service!!",Surprisingly good 😊,"Bergen, Norway",Bergen,TrondR,2017-08-27
5,Excellent pizza!!! We tasted 3 pizzas and they were all excellent. It is off the main street and when we arrived it was empty so we were a little worried but it will definitely be worth it.,For thin pizza lovers,,,LiatG67,2017-08-27
5,"Great thin crust pizza. As a rule, I don't like basic pizza, i.e. dough + sauce + cheese, here we decided to try this version as well and I must admit that I can immediately feel the taste of ""Italy"". Interesting teas. Nice service. Nice garden. Fully deserved high place on TA. If someone likes Italian cuisine, they should definitely visit this place. I recommend.",Great place off the beaten path,"Krakow, Poland",Krakow,Luki8,2017-08-26
3,"Nice service, short waiting time. We had the unpleasant impression that foreign guests were served with greater care, we were not offered any olive oil or additional spices, just like you were at the next table. The place is bland, without any 'soul', most of the seats are outside. No cutlery. The food is very good, but it's just a place to come, eat and leave, the place has nothing else to offer, too much hype on TA.",Pizza,"Lomza, Poland",Lomza,759ma_gorzataz,2017-08-23
5,Pizza very tasty. The place is simple and without unnecessary pomp. I'm sure you'll eat well. They had extra pizza and we got takeaway for free. Nice gesture,Optimal,"Szczawnica, Poland",Szczawnica,czeslawadam,2017-08-21
3,"According to TA, the best pizza in Gdańsk. Quite a simple place, pizza is made in an electric oven, delivered without cutlery, it's some new fashion, you have to ask for olive oil, the pizza is slightly undercooked, I've had a tastier one, but otherwise OK.",Pizza slightly undercooked,"Wroclaw, Poland",Wroclaw,jedrus7,2017-08-20
5,"We were looking for something around ul. Długa, where the prices are terrifying, we turned into the street and found ourselves at La Famiglia, delicious pizza and lemonade. We would love to come back :) ",Delicious,,,Expedition687459,2017-08-18
4,"We were a larger group of 9 people who had lunch here. The pizzas were very good! But because it was a smaller restaurant, some had to wait a long time for their food, some managed to eat before the last pizzas arrived.",God pizza,,,angelicas2016,2017-08-15
5,And we also got here thanks to TripAdvisor user reviews. I invite those who complain about small quantities to milk bars for dishes for a few zlotys. Here you can eat good pizza for reasonable money. You can feel from the first bite that the cake is properly seasoned to obtain the appropriate taste. Recommended for pizza lovers 😋😋😋,Delicious Pizza,"Gdansk, Poland",Gdansk,dominikw569,2017-08-14
4,"We have been to this place several times, but our last visit was unfortunately disappointing. The pizza was tasty but much smaller than the last visit. We left unsatisfied.",Small portions,,,dorotab377,2017-08-14
5,"Very tasty, thin pizza in Italian style. Olive oil given at request, I recommend the one with chilli. Wine, prosecco and beer provides the best hydration during the feast.",Tasty pizza,,,Cwany_Borsuk,2017-08-14
3,"hi, good place, cheap prices, pizza is good, need some more makeover to make it a happening thing. sweet and friendly waitress. if you love strip tease, just across the street ;-)",average,"Bergen, Norway",Bergen,Teji2099,2017-08-12
3,"Great service, well located, pizza too thin for us, I also like thin dough but here it was extremely and sometimes very dry because there wasn't enough tomato sauce/cheese. That's why only 3 points, a shame. House wine OK.","Dough great, topping too stingy","Laufenburg, Germany",Laufenburg,dianah1210,2017-08-11
5,"Good thin pizzas, good service and you can get a large coke and garlic oil, which is a big plus for Icelanders. ",Good thin crust pizzas,"Reykjavik, Iceland",Reykjavik,sifomarsdottir,2017-08-10
4,"In a small, quiet side street off Langgasse, very central. located; When the weather is right you can sit on the terrace very nicely; the service is brisk and attentive; the pizza has a very thin, super crispy base; the topping could be a little juicier and more seasoned; For Polish conditions but overall the taste was okay and the price was fair",Centrally but quietly located restaurant with crispy pizza,"Wolfstein, Germany",Wolfstein,Wolschder,2017-08-09
4,First night in Gdansk and I was craving pizza! The service was quick and attentive and very friendly! The pizza came out quickly and was delicious! Great start to the trip!,Dinner,"Landstuhl, Germany",Landstuhl,lizkass300,2017-08-08
2,"A very small pizza for PLN 26, we didn't eat it at all. 

The thin crust means that 1 pizza for 2 adults and a child can definitely be treated as a snack ",A very small pizza for PLN 26,"Kielce, Poland",Kielce,micha_b213,2017-08-05
2,"Generally while traveling in unknown cities, I refer to TripAdvisor reviews to select places to eat. So when I read glowing opinions about La Famiglia, I went there for dinner last night. The outdoor area was full so I sat inside which is fine. Being vegetarian, I ordered the only veggie pizza on the menu with mushrooms and tomatoes as toppings. Well, even at the fairly reasonable price of PLN21, the pizza was hardly worth the wait. In fact, more than the toppings, it wS the crust that was more delicious. Their soup of the day was tomato which I don't much fancy so I avoided it. 
The prices are very reasonable as I said earlier so even having a two or three course meal won't pinch. Service was rather impersonal and it was only at the end that the waitress bothered to ask me if my pizza was fine and gave me the faint impression of a smile. She looked too hassled and overworked according to me. I would not bother going back to La Famiglia if I ever came back to Gdansk. I think there might be far better choices available than this where the normally infallible Italian cuisine is concerned. ",Disappointing,"Mumbai, India",Mumbai,JawaharC,2017-08-04
4,"Delicious pizza, just as it should be. Despite the large number of customers, we didn't have to wait long. Unfortunately, the bathroom was dirty, even though there was a cleaning schedule.",Delicious pizza,"Sasino, Poland",Sasino,go-ko-go,2017-08-04
4,"Great Italian pizza with truffle. Located in a quiet street without many people. I mean it's more of a lunch spot for a quick pizza than a place where you sit for several hours and enjoy dinner. Not a very nice and cozy outdoor area, but fine for a short stop. Can definitely recommend their pizza. It was also cheap. ",Very good pizza,,,tabrov,2017-08-03
4,Good pizzas that were crispy and thin. But portions were a bit too small for our taste. Nice outdoor seating and cheap wine.,Lunch,,,JossanMicke,2017-07-28
3,"Pizzeria place a bit to the side, tables outside, friendly service. Crispy and thin dough is a plus. However, PLN 24 for such a small pizza is too much. You can't eat enough of it, so the value is average - more of a snack than a dinner. The method of washing tetanus is quite unusual: on paper plates, as we learn about when we get pizza...",Good pizza with an exorbitant price,"Tychy, Poland",Tychy,marekk115,2017-07-26
5,"Nice pizzeria on a side street. There are not many dining tables inside, but there is plenty of room on the outdoor terrace. The prices of the pizzas are around 25 zl and the service was good!",Tasty pizzas!!,,,JuhaM240,2017-07-23
5,"An atmospheric pizzeria in a quiet side street in the heart of the Old Town of Gdańsk. Very good pizza, served in a way that dictates the best way to eat, i.e. with your hands :) Good house wines. I recommend. ",Tasty and nice,,,pawe_w825,2017-07-23
5,"Pizza and calzone are fantastic. We waited for the pizza for about 20 minutes, but I consider it a normal time. I felt like I was in Italy, from which I recently returned!",A truly Italian feast,"Warsaw, Poland",Warsaw,magdalenasL7308DM,2017-07-22
5,"Nice staff, good pizzas and salad. Loved the idea of ​​combining two pizzas in one :) We got the food quickly and everything was super tasty! ",Late lunch in Gdansk,"Eslöv, Sweden",Eslöv,janelA1140PG,2017-07-22
